"","RNA.0","RNA.1","RNA.2","RNA.3","RNA.4","RNA.5"
"ENSG00000228417",0,0,0,0,0,0
"ENSG00000119953",0.0743009409644072,0.0519745072404907,0.117354023124107,0.11388579138752,0.0868534865149547,0.17909742319942
"ENSG00000273143",0.00378368098769938,0,0.000833293052601124,0.00773753559456517,0.018680026621476,0
"ENSG00000138166",0.00969302011460198,0.0457618450354356,0.0359829763077822,0.530261273106104,0.194058674684281,0.0361743186906531
"ENSG00000108055",0.0907124259153864,0.126624574521895,0.103419482280432,0.196653238053514,0.259677698433697,0.69049598745964
"ENSG00000203867",0,0.000949718822148577,0,0.00355341629323191,0,0
"ENSG00000232470",0,0,0,0,0,0
"ENSG00000203497",0.00430070808583602,0.0297115478266222,0.0279395608627534,0.0208755142997477,0.0128713142774624,0.0564822558153892
"ENSG00000150593",0.0651826234939537,0.489985962939601,0.246118424498315,0.344428746041147,0.133876441727504,0.573272322435143
"ENSG00000214413",0.0638313606411772,0.0495571816977952,0.0654866472736919,0.0944905095105699,0.109112287041639,0.0980044093205405
"ENSG00000278601",0.000278876305843815,0.000954772513711393,0.00162419317660316,0.000885545705913978,0,0
"ENSG00000270589",0,0.00282057456866253,0.000823846933325476,0,0.00189799263500583,0
"ENSG00000108061",0.193717093046012,0.108387539719167,0.220465666437951,0.218610049998454,0.128878729378679,0.21710515440782
"ENSG00000150594",0.000259268857523548,0.000466727315630269,0,0.0342958105652874,0,0
"ENSG00000227851",0,0,0,0,0,0
"ENSG00000119927",0.553663472232605,0.0123383837733677,0.0249722336254871,0.0358890638457061,0.0411947939029358,0.0472572271765682
"ENSG00000119913",0.00189177509070382,0,0,0,0,0
"ENSG00000197142",0.258343599854134,0.0487221334855901,0.0604183022995861,0.0875895600804401,0.0730023534645494,0.0458887952394964
"ENSG00000232934",0.00053641271463949,0.00140775971968888,0,0.00317955312262257,0.00188553173476408,0
"ENSG00000023041",0.058846108882324,0.0586341163470994,0.0580268862274455,0.0847575045288076,0.0873379792540196,0.14806747862033
"ENSG00000151532",0.0240255473302923,0.0453168114452759,0.0512710368337905,0.0356567491797871,0.0673622974161851,0.113257546576051
"ENSG00000233340",0,0,0,0,0,0
"ENSG00000148737",0.209822310353848,0.00664297864666646,0.297622352345211,0.234207550534056,0.0114772390794153,0.00516544916919104
"ENSG00000233547",0.000801612130178044,0.000459035724786071,0.00333456705217461,0.00785484834130636,0,0
"ENSG00000148702",0.5982819634143,0.0108586133975961,0.0151953745315119,0.0974340732126128,0.0553030191309152,0.016161416761775
"ENSG00000197893",0,0,0,0,0,0
"ENSG00000165806",0.0461933949159737,0.0316224333610745,0.0332535771787884,0.0745387440582495,0.0618217833243805,0.0355720646549412
"ENSG00000234393",0,0,0,0,0,0
"ENSG00000148735",0,0,0,0.000880534027989077,0.001960348976965,0
"ENSG00000198924",0.0201622245535568,0.00519979180655452,0.0107894270334934,0.00856167396213797,0.0127840065775384,0.0312857068401213
"ENSG00000196865",0.0792733908172539,0.0255609244028874,0.0505842524054999,0.0912579857001679,0.037486899475927,0.0789744993420664
"ENSG00000043591",0.00102895954780192,0.00427392965402768,0.00582649647213749,0.0053009615679663,0,0
"ENSG00000165813",0.0574215518216852,0.0930503801987029,0.0731108744776823,0.105211293166081,0.155852510082803,0.134781738324565
"ENSG00000095627",0.000546967938763854,0.000466940175262022,0,0.00170313884960253,0,0
"ENSG00000165816",0,0,0,0.00168197111062363,0,0
"ENSG00000275024",0,0,0,0.000896745000203433,0,0
"ENSG00000169129",0.000267419865132638,0.00377457961415347,0,0.034355661860291,0,0.00518988306400027
"ENSG00000099204",0.148644282348281,0.0682769111538567,0.00332616587288455,0.239417411420163,0.00577101046871766,0.0615921104305368
"ENSG00000228484",0,0,0,0.000901744157499494,0,0
"ENSG00000151553",0.0862862989268546,0.0288200694478178,0.0440668360697174,0.0776790178402283,0.0195823896761848,0.0308923129072245
"ENSG00000165832",0.0548944594405439,0.0203310806799841,0.021593032874923,0.0400184378157793,0.0532265771549477,0.0410802535970744
"ENSG00000236799",0,0,0,0,0,0
"ENSG00000107518",0.000496381942338425,0.0018886862405663,0.00165781994649183,0.0722157225182538,0.00182639115647647,0
"ENSG00000151892",0.118895526721741,0.000953413612126434,0.0034004472336651,0.000884663686968074,0.00735199452251956,0
"ENSG00000182645",0,0,0,0,0,0
"ENSG00000203837",0,0,0,0,0,0
"ENSG00000175535",0,0,0,0,0,0
"ENSG00000187021",0,0,0,0,0,0
"ENSG00000165863",0,0,0,0,0,0
"ENSG00000232767",0,0,0,0,0,0
"ENSG00000165868",0.00083060272014583,0,0,0.00965831440905261,0,0
"ENSG00000188316",0.000268958818089577,0,0,0.000905632762785152,0,0
"ENSG00000187164",0.144252897491934,0.00236873592889432,0.242773077752547,0.036475315052993,0.00568452615082496,0.0101872135609451
"ENSG00000148704",0,0,0,0,0,0
"ENSG00000234474",0,0,0,0,0,0
"ENSG00000186795",0,0,0,0,0,0
"ENSG00000225936",0.000541579738216652,0.000459619741731921,0.000851842571219769,0.0107577246467222,0,0
"ENSG00000165646",0.00082103452779382,0,0.000852739541727845,0.0285291093448874,0.00189736872402534,0
"ENSG00000277879",0.00791626164615875,0.0037756350872326,0.00251542242861782,0.00696716760681776,0,0
"ENSG00000165650",0.158345134684834,0.043003671104742,0.0473660660372645,0.0921185521836423,0.0464181085829942,0.10430421140773
"ENSG00000258114",0,0,0,0,0,0
"ENSG00000229847",0.000533349127857299,0.000946088575118126,0,0.00177033048168026,0.00360780820918396,0
"ENSG00000170370",0,0,0,0.000867225423847788,0,0
"ENSG00000235198",0,0,0,0,0,0
"ENSG00000234952",0,0,0,0,0,0
"ENSG00000263041",0,0,0,0,0,0
"ENSG00000107560",0.0251343267059279,0.0283337381076054,0.0687455056796163,0.0654311944565704,0.0335258609169551,0.0680938237334654
"ENSG00000231104",0,0,0,0,0,0
"ENSG00000177640",0.00190951086687631,0,0,0.00517751403993172,0.0019468424356836,0
"ENSG00000165669",0.14167961053884,0.139696326415706,0.201424870499818,0.308049304524971,0.256227784211221,0.299686874617037
"ENSG00000232139",0.000534139116514702,0,0,0.0062424929392808,0,0
"ENSG00000119973",0.000272810278129312,0,0,0,0.00180518607973645,0
"ENSG00000151893",0.0754245438287207,0.0870568214460718,0.22558229622967,0.154381279916057,0.0952536366738809,0.185472610959978
"ENSG00000229272",0,0,0,0,0,0
"ENSG00000188613",0.000274400817175399,0.00190792578538967,0,0.00342508813378849,0,0
"ENSG00000107581",0.525456419724475,0.234444972786767,0.576110316392926,0.381765661349784,0.725398320899257,0.693932895047657
"ENSG00000119979",0.179203315677216,0.0783713973882122,0.272324290525235,0.20452170712983,0.125124636396353,0.191513572867393
"ENSG00000183605",0.0882312756465598,0.0179432637830993,0.0513419898288685,0.0319704235687559,0.154370427054765,0.0664765106116127
"ENSG00000165672",1.11375184000406,0.11941672115122,0.469649871882686,0.363878720566768,0.550093985233081,0.580095741210164
"ENSG00000198873",0.00599654892679056,0.0160735771264132,0.0442041954078097,0.0904777689449249,0.0297909162903036,0.0149731587091414
"ENSG00000236426",0,0,0,0,0,0
"ENSG00000148908",0.00349661155275565,0.237164348229507,0.864786818346028,0.077280839784914,0.217104403798029,0.846771576663985
"ENSG00000151923",0.136247640671053,0.149131730550415,0.161955853003461,0.216672021630531,0.250702643289558,0.356948131759561
"ENSG00000151929",0.0437625786002675,0.00608913918584003,0.0247864734589595,0.0831972372005205,0.0163114928198515,0.00996266304659832
"ENSG00000198825",0.00941863060616312,0.00989718451082099,0.0173652754674462,0.0156151885995179,0.020164739960856,0.0310222760200012
"ENSG00000197771",0.0729362388609066,0.0651003787917593,0.102372521998091,0.11276848899794,0.139818657247806,0.155541833990018
"ENSG00000107651",0.0727090304353054,0.0396970628277929,0.071924831771555,0.0653939564061398,0.0787254329818672,0.0866776750250969
"ENSG00000203805",0,0.000477261371316636,0,0.0113949607816911,0,0.0204438603450206
"ENSG00000177234",0.000277897997094325,0,0,0,0,0
"ENSG00000227165",0.00110605687231929,0.000954274085005648,0.000854468951314863,0,0,0
"ENSG00000120008",0.094958415575176,0.0632640660416787,0.125621004171708,0.135048817614622,0.0333836270888705,0.0939910534555924
"ENSG00000271670",0,0,0,0,0,0
"ENSG00000227307",0,0,0,0,0,0
"ENSG00000278484",0,0,0,0,0,0
"ENSG00000227143",0,0,0,0,0,0
"ENSG00000066468",0.0136305069325958,0.00189737050026691,0.00248626318389659,0.133537401663102,0.00191900480944525,0.0154417526464642
"ENSG00000223432",0,0,0,0,0,0
"ENSG00000224250",0,0,0,0,0,0
"ENSG00000107669",0.0786669228648469,0.0306247743206273,0.0421276637592033,0.0709032705732672,0.031488535832253,0.0673043407748049
"ENSG00000226864",0.0013525049758309,0.000950377596494959,0.000831494945408498,0.00788856683533842,0.0017456814713027,0
"ENSG00000276742",0,0,0,0,0,0
"ENSG00000107672",0.0971550280065373,0.0576024378225602,0.0555111427915066,0.0856623363954675,0.165556867343097,0.19881205506611
"ENSG00000273891",0,0,0,0,0,0
"ENSG00000138162",0.0528942467440568,0.00380271790205092,0.000840012620413842,0.0233326368659435,0.00195440415128959,0
"ENSG00000138152",0.0102250535807079,0,0,0.000918348095244593,0,0
"ENSG00000107679",0.132622951492179,0.0979611459763555,0.0700871607946197,0.142567067700297,0.0147995467251672,0.0827808223413577
"ENSG00000254636",0.000275023095992615,0,0,0,0,0
"ENSG00000166033",0.357417434480189,0.00613137763641102,0.0492211358906646,0.207534515467468,0.0306332774107712,0.0211044887302
"ENSG00000187908",0,0,0,0,0,0
"ENSG00000183559",0,0,0,0,0,0
"ENSG00000138161",0,0.00189425567380915,0.000854440186993305,0,0.00193652514348345,0
"ENSG00000213185",0.00246201412643811,0.0184065263195991,0.0114368870337561,0.00695364750699935,0.0152800949654808,0.0768192930590907
"ENSG00000203795",0,0,0,0,0,0
"ENSG00000119965",0.00763728460845693,0.0170475647940179,0.00747189587556569,0.0134343577600317,0.0117775810787306,0.0459656954285205
"ENSG00000179988",0.0194858465722292,0.0150602358495984,0.00570333137324321,0.0196353155271754,0.0180524055659058,0.0103516306447468
"ENSG00000095574",0.0465791573455893,0.0378499816700257,0.0298577670001664,0.0365229078425696,0.0199142411705041,0.0366188985197886
"ENSG00000196177",1.46187274516683,0.047335816619553,0.0484915277150926,0.0783005186540588,0.0217883877873089,0.0619563202525309
"ENSG00000188620",0,0,0,0,0,0
"ENSG00000188816",0,0,0,0,0.0017921667589568,0
"ENSG00000154473",0.120717665913419,0.311586288785761,0.158797422916616,0.192275071249612,0.665717381131804,0.985208430294337
"ENSG00000230131",0,0,0,0,0,0
"ENSG00000225152",0,0,0,0,0,0
"ENSG00000234542",0,0,0,0,0,0
"ENSG00000154478",0,0.000475003961193615,0,0,0,0
"ENSG00000121898",0.000255887886707018,0,0,0.0584856247288775,0,0
"ENSG00000231138",0,0,0,0,0,0
"ENSG00000182022",0.0218825325687173,0.00281785852495346,0.149487777348845,0.130583509361621,0.127905316622924,0.00515269406320563
"ENSG00000065154",0.455827877475511,0.0535755141612517,0.0844826790314473,0.147929542099035,0.144676449483871,0.651146217386937
"ENSG00000229544",0,0,0,0,0,0
"ENSG00000107902",0.168158180519125,0.0282743174228738,0.0471817282647695,0.0268270903505946,0.0732925417591176,0.103039313051479
"ENSG00000258539",0,0.000475242893878374,0,0,0,0
"ENSG00000189319",0.00994728632712572,0.0392877465390248,0.0805874898962564,0.0556390474406018,0.00900766695568929,0.0818932015860546
"ENSG00000278831",0.000272274694032402,0,0,0,0,0.00507646341743029
"ENSG00000233334",0.000496554747877664,0.000472057001791016,0,0.00267577862386841,0.00166472879474244,0
"ENSG00000203791",0.0452399902667562,0.0433365264772027,0.0486455105163012,0.0620140413656571,0.0774171340805957,0.142828434886374
"ENSG00000165660",0.0358902704712874,0.0326308291920769,0.0448908079242476,0.0309078392110052,0.0286175915372963,0.0451647250948185
"ENSG00000019995",0.124971002983287,0.0302521969238004,0.046363946005055,0.0687596742018614,0.0316262188290602,0.0674729391024398
"ENSG00000226899",0.000516686889419566,0.0138033903609186,0.00336434635182616,0.0068705600561439,0.00180579520372895,0.010504702058776
"ENSG00000175029",0.00346699612999084,0.0714182660125723,0.136376498781952,0.230566847370911,0.00896555240472581,0.144955747623719
"ENSG00000273599",0,0.00141523644754424,0,0.000841758544929258,0.00195508320571292,0
"ENSG00000282787",0,0,0.00252527911158282,0,0,0
"ENSG00000237675",0,0,0,0,0,0
"ENSG00000175018",0,0.000477505155875736,0,0,0,0
"ENSG00000224023",0.0118365033801436,0.0108522694165137,0.00576506993331132,0.00783323279915241,0.0128064379268365,0.0105244922396989
"ENSG00000280561",0,0,0,0,0,0
"ENSG00000107938",0.0211787691002269,0.0307493277154813,0.0223484990787932,0.0398200740356188,0.0241626302535779,0.0678830693917371
"ENSG00000236991",0,0,0,0.00173548130549443,0,0
"ENSG00000154485",0,0,0,0.000901594876550411,0,0
"ENSG00000188690",0.156119558850484,0.157319215023338,0.140750932521137,0.114844256088927,0.252081840205535,0.646321374753909
"ENSG00000107949",0.136836849683072,0.0656662988584223,0.0812956807869252,0.0999296547293381,0.245617490066767,0.122977866341344
"ENSG00000089876",0.0288909235157002,0.0118108382414017,0.0215009173247013,0.0329502478596538,0.0108561090589638,0.0257537476345345
"ENSG00000203780",0,0.000472148857551423,0.000816030679769256,0.00522997485290983,0,0
"ENSG00000233409",0,0,0,0,0,0
"ENSG00000148848",0,0.0103425584733141,0.00158933845215898,0.00807719183346624,0.00378505520173079,0.0153960919504865
"ENSG00000235180",0,0,0,0,0,0
"ENSG00000154493",0,0,0,0.000887167558776996,0,0
"ENSG00000150760",0.0235897092242948,0.00191181746879898,0.0131881681587352,0.0939447022322592,0.00195082172009136,0
"ENSG00000223528",0,0,0,0,0,0
"ENSG00000232935",0,0,0,0,0,0
"ENSG00000188916",0,0,0,0,0,0
"ENSG00000214285",0,0,0,0,0,0
"ENSG00000186766",0,0,0,0.000871712454611985,0,0
"ENSG00000180745",0.112829503427728,0.00234920238328119,0.0024325065157946,0.00260811153785658,0.00572766996512475,0
"ENSG00000132334",0.00464570215568283,0.12646777975161,0.46865103264335,0.177180140765568,0.0367600511237614,0.158760271806567
"ENSG00000232259",0,0,0,0,0,0
"ENSG00000148773",0.00297252068986806,0.0117180518252901,0.0264775820165255,0.0179795491445433,0.588962234068411,1.76476694986102
"ENSG00000280953",0,0,0,0,0,0
"ENSG00000234640",0,0,0,0,0,0
"ENSG00000224190",0,0,0,0,0,0
"ENSG00000232985",0,0,0,0,0,0
"ENSG00000225424",0,0,0,0,0,0
"ENSG00000170430",1.34736688070002,0.182707177993723,0.209714947508944,0.449841452036391,0.225006462869128,0.3767038388204
"ENSG00000237224",0,0,0,0,0,0
"ENSG00000227374",0.00134921623459943,0.000956425615285093,0.000821445633907527,0.00257336303793935,0,0
"ENSG00000108001",0,0,0,0.00177105982213567,0,0
"ENSG00000275327",0.000271419381560541,0,0,0.000868024149617521,0,0
"ENSG00000275005",0,0,0,0,0,0
"ENSG00000237489",0.000271815427223838,0.00236800723010143,0.00419707137864335,0.00407451474100373,0,0
"ENSG00000277218",0,0,0.000810453253198447,0,0,0.0051677923825537
"ENSG00000108010",0.100911565668663,0.0956312030131489,0.12707622482517,0.169492532350348,0.289012489969023,0.296848410500574
"ENSG00000236303",0,0,0,0,0,0
"ENSG00000176769",0,0.000473610591799606,0,0.000768853057497411,0,0
"ENSG00000230098",0,0,0,0,0,0
"ENSG00000189275",0,0,0,0,0,0
"ENSG00000283095",0,0,0,0,0,0
"ENSG00000175470",0.0645916154936843,0.0496418553228374,0.0347053915837617,0.0606050974648446,0.0916582853651611,0.0464338943186984
"ENSG00000176171",1.28054934072093,0.0872157366812317,0.0752303690219346,0.326563073488722,0.143651096627087,0.0922648408025217
"ENSG00000277959",0.00405456305594426,0.00142214585354742,0.00336350181173633,0.00665430428614491,0.00570726570410928,0
"ENSG00000273521",0.000266408694716085,0.000951287666633987,0,0,0,0
"ENSG00000188385",0.000796133847623247,0.000478257959705873,0.000841929573932689,0,0,0
"ENSG00000235010",0,0,0,0,0,0.00521330176025482
"ENSG00000151640",0,0,0,0.0008903794624799,0,0
"ENSG00000165752",0.0157718245602462,0.0264866668476569,0.0692363616200059,0.0532174331686309,0.0179376855853225,0.0572541229762296
"ENSG00000148814",0.00639266799935754,0.0141675923575794,0.0315166133565285,0.0433605861748469,0.0072649688176635,0.020355026989363
"ENSG00000171813",0.00425182519846924,0.0109022607354347,0.0347876801709952,0.054783854069606,0.00361406023131735,0.0156441971038691
"ENSG00000231705",0,0.000473765281316217,0.00570569994133013,0.00424878879243006,0.00195879118650889,0
"ENSG00000234311",0,0,0.000830661572038454,0,0,0
"ENSG00000180066",0,0.010412317253355,0,0,0,0
"ENSG00000226900",0.000251694713229343,0,0,0.000865557521760334,0.00182639115647647,0
"ENSG00000229081",0,0,0,0,0,0
"ENSG00000068383",0.050255035791321,0.00379740551447436,0.0201328203648257,0.0462432191568303,0.00770469861577073,0.0104812464162562
"ENSG00000148826",0,0,0,0,0,0
"ENSG00000171811",0.000522988637918938,0,0.00163237304669613,0.0160679345431317,0,0
"ENSG00000232903",0,0,0,0.00263770825702943,0,0
"ENSG00000224758",0,0,0,0,0,0
"ENSG00000240707",0,0,0,0,0,0
"ENSG00000197177",0,0,0,0.0462465595561594,0,0.00544689204499959
"ENSG00000256925",0,0,0,0.0085542135401792,0.00166472879474244,0
"ENSG00000171798",0.0129684022387497,0.000475179239474937,0.00334548115974064,0.00175511811726116,0.00579308628731227,0
"ENSG00000171794",0,0,0.00583269017302061,0.000717901029938155,0,0
"ENSG00000151650",0,0.000955458286837125,0.0158274320952517,0.00176258987164363,0,0.00488367483424143
"ENSG00000166917",0.000270562945880267,0,0.000844790059725145,0,0,0
"ENSG00000273980",0,0.000950159619746845,0.000826241203907375,0,0,0
"ENSG00000151651",0.00697272746530532,0.123012858782101,0.025835897450598,0.0102920989262515,0.0145088471472374,0.0365323426426232
"ENSG00000130640",0.0801380719639771,0.0854046232637314,0.120618913228584,0.109735353231983,0.122208618043482,0.14506930834506
